workerid,response6,response7,response4,response5,response2,response3,response1,response8,response9,pref9,obj1,obj3,obj2,ambiguous,slide_number,condition,trial_type,pref8,item,numFeatures,pref1,pref2,pref3,pref4,pref5,pref6,pref7,language,enjoyment,gender,age,comments,assess,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
1,NA,NA,0.75,NA,1,0.65,0.15,NA,NA,NA,233,223,223,True,17,123232,multi_slider,NA,2322,4,polka-dotted,green,circle,striped,NA,NA,NA,English,1,Male,34,,No,3,Windows,1080,1920,Chrome,38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:09 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:09 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,3WR9XG3T647JQ3GSHFAH1FP0P6U74I,1,Submitted,Fri Dec 21 02:06:09 PST 2018,Thu Dec 20 09:13:21 PST 2018,Thu Dec 20 09:26:09 PST 2018,,,,,,[],4.193983333333334
2,0.15,0.75,0.2,0.65,0.9,0.2,0.7,NA,NA,NA,132,312,222,True,3,113211,multi_slider,NA,1392,7,solid,red,cloud,circle,polka-dotted,striped,square,English,1,Male,35,,Yes,2,Windows,768,1366,Chrome,38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:09 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:09 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,3PJUZCGDJ7CONNRN8FYEWNWBMIE892,2,Submitted,Fri Dec 21 02:06:28 PST 2018,Thu Dec 20 09:18:23 PST 2018,Thu Dec 20 09:26:28 PST 2018,,,,,,[],7.991416666666667
2,0.7,0.9,0.3,0.75,0.15,0.15,0.75,0.6,NA,NA,223,111,322,True,4,112111,multi_slider,square,837,8,circle,blue,solid,green,red,cloud,striped,English,1,Male,35,,Yes,2,Windows,768,1366,Chrome,38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:09 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:09 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,3PJUZCGDJ7CONNRN8FYEWNWBMIE892,2,Submitted,Fri Dec 21 02:06:28 PST 2018,Thu Dec 20 09:18:23 PST 2018,Thu Dec 20 09:26:28 PST 2018,,,,,,[],7.991416666666667
2,NA,NA,0.6,0.3,0.6,0.8,0.2,NA,NA,NA,133,213,233,True,5,322112,multi_slider,NA,1513,5,cloud,circle,green,polka-dotted,solid,NA,NA,English,1,Male,35,,Yes,2,Windows,768,1366,Chrome,38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:09 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:09 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,3PJUZCGDJ7CONNRN8FYEWNWBMIE892,2,Submitted,Fri Dec 21 02:06:28 PST 2018,Thu Dec 20 09:18:23 PST 2018,Thu Dec 20 09:26:28 PST 2018,,,,,,[],7.991416666666667
2,0.7,1,0.65,0.3,0.8,0.55,0.6,NA,NA,NA,112,232,123,True,6,112122,multi_slider,NA,858,7,green,red,solid,polka-dotted,cloud,circle,striped,English,1,Male,35,,Yes,2,Windows,768,1366,Chrome,38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:09 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:09 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,3PJUZCGDJ7CONNRN8FYEWNWBMIE892,2,Submitted,Fri Dec 21 02:06:28 PST 2018,Thu Dec 20 09:18:23 PST 2018,Thu Dec 20 09:26:28 PST 2018,,,,,,[],7.991416666666667
2,0.3,0.45,0.3,0.7,0.65,0.75,0.6,NA,NA,NA,312,222,132,True,7,113211,multi_slider,NA,1370,7,circle,cloud,red,polka-dotted,solid,striped,square,English,1,Male,35,,Yes,2,Windows,768,1366,Chrome,38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:09 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:09 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,3PJUZCGDJ7CONNRN8FYEWNWBMIE892,2,Submitted,Fri Dec 21 02:06:28 PST 2018,Thu Dec 20 09:18:23 PST 2018,Thu Dec 20 09:26:28 PST 2018,,,,,,[],7.991416666666667
2,NA,NA,1,0.6,0.3,0.7,0.75,NA,NA,NA,221,111,221,True,8,212132,multi_slider,NA,233,5,cloud,solid,striped,blue,circle,NA,NA,English,1,Male,35,,Yes,2,Windows,768,1366,Chrome,38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:09 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:09 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,3PJUZCGDJ7CONNRN8FYEWNWBMIE892,2,Submitted,Fri Dec 21 02:06:28 PST 2018,Thu Dec 20 09:18:23 PST 2018,Thu Dec 20 09:26:28 PST 2018,,,,,,[],7.991416666666667
2,NA,NA,NA,NA,0.6,0.95,0.8,NA,NA,NA,221,221,221,False,9,323232,multi_slider,NA,2000,3,circle,striped,blue,NA,NA,NA,NA,English,1,Male,35,,Yes,2,Windows,768,1366,Chrome,38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:09 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:09 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,3PJUZCGDJ7CONNRN8FYEWNWBMIE892,2,Submitted,Fri Dec 21 02:06:28 PST 2018,Thu Dec 20 09:18:23 PST 2018,Thu Dec 20 09:26:28 PST 2018,,,,,,[],7.991416666666667
2,0.8,NA,0.6,0.35,0.55,0.65,0.3,NA,NA,NA,323,211,323,False,10,212121,multi_slider,NA,928,6,blue,green,striped,solid,circle,square,NA,English,1,Male,35,,Yes,2,Windows,768,1366,Chrome,38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:09 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:09 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,3PJUZCGDJ7CONNRN8FYEWNWBMIE892,2,Submitted,Fri Dec 21 02:06:28 PST 2018,Thu Dec 20 09:18:23 PST 2018,Thu Dec 20 09:26:28 PST 2018,,,,,,[],7.991416666666667
2,NA,NA,0.4,0.7,0.55,0.8,0.75,NA,NA,NA,132,112,122,True,11,323211,multi_slider,NA,2248,5,solid,striped,red,cloud,polka-dotted,NA,NA,English,1,Male,35,,Yes,2,Windows,768,1366,Chrome,38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:09 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:09 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,3PJUZCGDJ7CONNRN8FYEWNWBMIE892,2,Submitted,Fri Dec 21 02:06:28 PST 2018,Thu Dec 20 09:18:23 PST 2018,Thu Dec 20 09:26:28 PST 2018,,,,,,[],7.991416666666667
2,0.75,NA,0.75,0.6,0.45,0.3,0.3,NA,NA,NA,123,212,223,True,12,122121,multi_slider,NA,1802,6,cloud,solid,red,circle,green,striped,NA,English,1,Male,35,,Yes,2,Windows,768,1366,Chrome,38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:09 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:09 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,3PJUZCGDJ7CONNRN8FYEWNWBMIE892,2,Submitted,Fri Dec 21 02:06:28 PST 2018,Thu Dec 20 09:18:23 PST 2018,Thu Dec 20 09:26:28 PST 2018,,,,,,[],7.991416666666667
2,0.7,NA,0.7,0.25,0.35,0.6,0.05,NA,NA,NA,221,123,213,True,13,122122,multi_slider,NA,1301,6,blue,circle,cloud,striped,green,solid,NA,English,1,Male,35,,Yes,2,Windows,768,1366,Chrome,38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:09 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:09 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,3PJUZCGDJ7CONNRN8FYEWNWBMIE892,2,Submitted,Fri Dec 21 02:06:28 PST 2018,Thu Dec 20 09:18:23 PST 2018,Thu Dec 20 09:26:28 PST 2018,,,,,,[],7.991416666666667
2,NA,NA,0.8,0.3,0.6,0.8,0.6,NA,NA,NA,322,321,323,True,14,323211,multi_slider,NA,2230,5,red,green,square,striped,blue,NA,NA,English,1,Male,35,,Yes,2,Windows,768,1366,Chrome,38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:09 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:09 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,3PJUZCGDJ7CONNRN8FYEWNWBMIE892,2,Submitted,Fri Dec 21 02:06:28 PST 2018,Thu Dec 20 09:18:23 PST 2018,Thu Dec 20 09:26:28 PST 2018,,,,,,[],7.991416666666667
2,0.7,NA,0.2,0.75,0.6,0.3,0.6,NA,NA,NA,123,312,123,False,15,212121,multi_slider,NA,950,6,red,striped,cloud,square,green,solid,NA,English,1,Male,35,,Yes,2,Windows,768,1366,Chrome,38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:09 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:09 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,3PJUZCGDJ7CONNRN8FYEWNWBMIE892,2,Submitted,Fri Dec 21 02:06:28 PST 2018,Thu Dec 20 09:18:23 PST 2018,Thu Dec 20 09:26:28 PST 2018,,,,,,[],7.991416666666667
2,0.65,0.1,0.65,0.8,0.55,0.65,0.45,0.65,1,green,131,213,322,False,16,111111,multi_slider,square,1283,9,red,blue,solid,striped,polka-dotted,circle,cloud,English,1,Male,35,,Yes,2,Windows,768,1366,Chrome,38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:09 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:09 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,3PJUZCGDJ7CONNRN8FYEWNWBMIE892,2,Submitted,Fri Dec 21 02:06:28 PST 2018,Thu Dec 20 09:18:23 PST 2018,Thu Dec 20 09:26:28 PST 2018,,,,,,[],7.991416666666667
2,NA,NA,NA,NA,0.55,0.9,0.6,NA,NA,NA,231,231,231,False,17,323232,multi_slider,NA,1992,3,polka-dotted,circle,blue,NA,NA,NA,NA,English,1,Male,35,,Yes,2,Windows,768,1366,Chrome,38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:09 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:09 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,3PJUZCGDJ7CONNRN8FYEWNWBMIE892,2,Submitted,Fri Dec 21 02:06:28 PST 2018,Thu Dec 20 09:18:23 PST 2018,Thu Dec 20 09:26:28 PST 2018,,,,,,[],7.991416666666667
3,0.7,0.75,0.8,0.75,0.8,0.75,0.65,0.85,0.15,solid,231,113,322,False,3,111111,multi_slider,square,1291,9,polka-dotted,green,blue,red,circle,cloud,striped,English,2,Female,40,,Yes,3,Windows,1080,1920,Firefox,38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:09 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:09 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,30ZX6P7VF9R27K27EAGQBQXBWNY2JO,3,Submitted,Fri Dec 21 02:10:28 PST 2018,Thu Dec 20 09:15:16 PST 2018,Thu Dec 20 09:30:28 PST 2018,,,,,,[],3.9627833333333333
3,NA,NA,1,0.05,0.85,0,0.8,NA,NA,NA,333,133,233,True,4,323211,multi_slider,NA,2235,5,square,circle,green,cloud,polka-dotted,NA,NA,English,2,Female,40,,Yes,3,Windows,1080,1920,Firefox,38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:09 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:09 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,30ZX6P7VF9R27K27EAGQBQXBWNY2JO,3,Submitted,Fri Dec 21 02:10:28 PST 2018,Thu Dec 20 09:15:16 PST 2018,Thu Dec 20 09:30:28 PST 2018,,,,,,[],3.9627833333333333
3,1,NA,0,0.95,0.1,0,0.9,NA,NA,NA,213,131,213,False,5,212121,multi_slider,NA,920,6,blue,circle,green,solid,polka-dotted,cloud,NA,English,2,Female,40,,Yes,3,Windows,1080,1920,Firefox,38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:09 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:09 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,30ZX6P7VF9R27K27EAGQBQXBWNY2JO,3,Submitted,Fri Dec 21 02:10:28 PST 2018,Thu Dec 20 09:15:16 PST 2018,Thu Dec 20 09:30:28 PST 2018,,,,,,[],3.9627833333333333
3,1,NA,0,1,0,0,1,NA,NA,NA,122,113,132,True,6,213211,multi_slider,NA,309,6,polka-dotted,solid,red,cloud,striped,green,NA,English,2,Female,40,,Yes,3,Windows,1080,1920,Firefox,38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:09 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:09 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,30ZX6P7VF9R27K27EAGQBQXBWNY2JO,3,Submitted,Fri Dec 21 02:10:28 PST 2018,Thu Dec 20 09:15:16 PST 2018,Thu Dec 20 09:30:28 PST 2018,,,,,,[],3.9627833333333333
3,0,NA,0,1,1,0,1,NA,NA,NA,113,323,223,True,7,113212,multi_slider,NA,1056,6,circle,cloud,solid,striped,square,green,NA,English,2,Female,40,,Yes,3,Windows,1080,1920,Firefox,38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:09 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:09 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,30ZX6P7VF9R27K27EAGQBQXBWNY2JO,3,Submitted,Fri Dec 21 02:10:28 PST 2018,Thu Dec 20 09:15:16 PST 2018,Thu Dec 20 09:30:28 PST 2018,,,,,,[],3.9627833333333333
3,0,1,1,0.9,1,1,1,1,0.95,striped,332,223,111,False,8,111111,multi_slider,circle,1270,9,cloud,green,red,blue,polka-dotted,solid,square,English,2,Female,40,,Yes,3,Windows,1080,1920,Firefox,38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:09 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:09 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,30ZX6P7VF9R27K27EAGQBQXBWNY2JO,3,Submitted,Fri Dec 21 02:10:28 PST 2018,Thu Dec 20 09:15:16 PST 2018,Thu Dec 20 09:30:28 PST 2018,,,,,,[],3.9627833333333333
3,1,1,0,1,1,1,1,NA,NA,NA,213,232,221,True,9,321111,multi_slider,NA,2063,7,striped,green,circle,solid,red,blue,polka-dotted,English,2,Female,40,,Yes,3,Windows,1080,1920,Firefox,38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:09 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:09 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,30ZX6P7VF9R27K27EAGQBQXBWNY2JO,3,Submitted,Fri Dec 21 02:10:28 PST 2018,Thu Dec 20 09:15:16 PST 2018,Thu Dec 20 09:30:28 PST 2018,,,,,,[],3.9627833333333333
3,1,NA,0,1,1,0,1,NA,NA,NA,331,221,211,True,10,123211,multi_slider,NA,1453,6,square,solid,circle,blue,polka-dotted,striped,NA,English,2,Female,40,,Yes,3,Windows,1080,1920,Firefox,38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:09 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:09 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,30ZX6P7VF9R27K27EAGQBQXBWNY2JO,3,Submitted,Fri Dec 21 02:10:28 PST 2018,Thu Dec 20 09:15:16 PST 2018,Thu Dec 20 09:30:28 PST 2018,,,,,,[],3.9627833333333333
3,0,NA,0.95,1,0.05,0,1,NA,NA,NA,322,132,333,True,11,212212,multi_slider,NA,1002,6,green,square,polka-dotted,cloud,striped,red,NA,English,2,Female,40,,Yes,3,Windows,1080,1920,Firefox,38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:09 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:09 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,30ZX6P7VF9R27K27EAGQBQXBWNY2JO,3,Submitted,Fri Dec 21 02:10:28 PST 2018,Thu Dec 20 09:15:16 PST 2018,Thu Dec 20 09:30:28 PST 2018,,,,,,[],3.9627833333333333
3,1,1,1,1,1,1,1,0,NA,NA,223,132,312,True,12,121111,multi_slider,red,2193,8,square,polka-dotted,green,cloud,striped,solid,circle,English,2,Female,40,,Yes,3,Windows,1080,1920,Firefox,38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:09 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:09 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,30ZX6P7VF9R27K27EAGQBQXBWNY2JO,3,Submitted,Fri Dec 21 02:10:28 PST 2018,Thu Dec 20 09:15:16 PST 2018,Thu Dec 20 09:30:28 PST 2018,,,,,,[],3.9627833333333333
3,0,NA,1,0,0,1,1,NA,NA,NA,312,233,233,False,13,121212,multi_slider,NA,1679,6,solid,polka-dotted,red,square,green,circle,NA,English,2,Female,40,,Yes,3,Windows,1080,1920,Firefox,38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:09 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:09 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,30ZX6P7VF9R27K27EAGQBQXBWNY2JO,3,Submitted,Fri Dec 21 02:10:28 PST 2018,Thu Dec 20 09:15:16 PST 2018,Thu Dec 20 09:30:28 PST 2018,,,,,,[],3.9627833333333333
3,NA,NA,0,0,1,0,1,NA,NA,NA,323,121,121,True,14,123212,multi_slider,NA,1858,5,green,square,striped,cloud,blue,NA,NA,English,2,Female,40,,Yes,3,Windows,1080,1920,Firefox,38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:09 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:09 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,30ZX6P7VF9R27K27EAGQBQXBWNY2JO,3,Submitted,Fri Dec 21 02:10:28 PST 2018,Thu Dec 20 09:15:16 PST 2018,Thu Dec 20 09:30:28 PST 2018,,,,,,[],3.9627833333333333
3,1,0.95,0,0,1,1,1,NA,NA,NA,311,323,131,True,15,212211,multi_slider,NA,668,7,striped,solid,polka-dotted,blue,square,cloud,green,English,2,Female,40,,Yes,3,Windows,1080,1920,Firefox,38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:09 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:09 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=38DCH97KHHXGCJ6ZPJ1PIPZQ7PMQJ4,30ZX6P7VF9R27K27EAGQBQXBWNY2JO,3,Submitted,Fri Dec 21 02:10:28 PST 2018,Thu Dec 20 09:15:16 PST 2018,Thu Dec 20 09:30:28 PST 2018,,,,,,[],3.9627833333333333
