workerid,response6,response7,response4,response5,response2,response3,response1,response8,response9,pref9,obj1,obj3,obj2,ambiguous,slide_number,condition,trial_type,pref8,item,numFeatures,pref1,pref2,pref3,pref4,pref5,pref6,pref7,language,enjoyment,gender,age,comments,assess,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
1,NA,NA,NA,NA,1,1,1,NA,NA,NA,111,111,111,False,17,323232,multi_slider,NA,1985,3,solid,blue,cloud,NA,NA,NA,NA,English,1,Female,45,,Confused,3,Windows,864,1536,Chrome,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3N2BF7Y2VRQWNIBA0SWPEMVUP0BMHU,1,Submitted,Fri Dec 21 02:05:36 PST 2018,Thu Dec 20 09:15:13 PST 2018,Thu Dec 20 09:25:36 PST 2018,,,,,,[],10.240833333333333
2,0.8,0,0.85,0.9,1,0.85,0.1,0.85,NA,NA,123,231,313,True,3,112111,multi_slider,cloud,822,8,green,striped,blue,polka-dotted,square,circle,solid,English,1,Male,19,,Yes,1,Windows,864,1536,Chrome,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,39ZSFO5CA9SBRWB9XUQWH9S3FEHUJY,2,Submitted,Fri Dec 21 02:07:19 PST 2018,Thu Dec 20 09:13:38 PST 2018,Thu Dec 20 09:27:19 PST 2018,,,,,,[],5.016566666666667
2,NA,NA,1,0,1,1,0.05,NA,NA,NA,133,223,233,True,4,213212,multi_slider,NA,574,5,polka-dotted,striped,cloud,circle,green,NA,NA,English,1,Male,19,,Yes,1,Windows,864,1536,Chrome,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,39ZSFO5CA9SBRWB9XUQWH9S3FEHUJY,2,Submitted,Fri Dec 21 02:07:19 PST 2018,Thu Dec 20 09:13:38 PST 2018,Thu Dec 20 09:27:19 PST 2018,,,,,,[],5.016566666666667
2,1,NA,0.65,1,0,0,0,NA,NA,NA,323,211,323,False,5,212121,multi_slider,NA,928,6,square,green,solid,striped,blue,circle,NA,English,1,Male,19,,Yes,1,Windows,864,1536,Chrome,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,39ZSFO5CA9SBRWB9XUQWH9S3FEHUJY,2,Submitted,Fri Dec 21 02:07:19 PST 2018,Thu Dec 20 09:13:38 PST 2018,Thu Dec 20 09:27:19 PST 2018,,,,,,[],5.016566666666667
2,0.85,NA,0.85,0.85,0.8,0.85,0,NA,NA,NA,133,331,123,True,6,212122,multi_slider,NA,740,6,green,polka-dotted,blue,square,striped,cloud,NA,English,1,Male,19,,Yes,1,Windows,864,1536,Chrome,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,39ZSFO5CA9SBRWB9XUQWH9S3FEHUJY,2,Submitted,Fri Dec 21 02:07:19 PST 2018,Thu Dec 20 09:13:38 PST 2018,Thu Dec 20 09:27:19 PST 2018,,,,,,[],5.016566666666667
2,NA,NA,NA,NA,0,0,0,NA,NA,NA,312,312,312,False,7,323232,multi_slider,NA,1963,3,red,square,solid,NA,NA,NA,NA,English,1,Male,19,,Yes,1,Windows,864,1536,Chrome,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,39ZSFO5CA9SBRWB9XUQWH9S3FEHUJY,2,Submitted,Fri Dec 21 02:07:19 PST 2018,Thu Dec 20 09:13:38 PST 2018,Thu Dec 20 09:27:19 PST 2018,,,,,,[],5.016566666666667
2,NA,NA,1,0,1,0,0,NA,NA,NA,321,131,131,True,8,321212,multi_slider,NA,1115,5,cloud,square,blue,striped,polka-dotted,NA,NA,English,1,Male,19,,Yes,1,Windows,864,1536,Chrome,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,39ZSFO5CA9SBRWB9XUQWH9S3FEHUJY,2,Submitted,Fri Dec 21 02:07:19 PST 2018,Thu Dec 20 09:13:38 PST 2018,Thu Dec 20 09:27:19 PST 2018,,,,,,[],5.016566666666667
2,1,NA,1,1,0.15,1,0,NA,NA,NA,322,131,331,True,9,122112,multi_slider,NA,19,6,polka-dotted,blue,square,cloud,striped,red,NA,English,1,Male,19,,Yes,1,Windows,864,1536,Chrome,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,39ZSFO5CA9SBRWB9XUQWH9S3FEHUJY,2,Submitted,Fri Dec 21 02:07:19 PST 2018,Thu Dec 20 09:13:38 PST 2018,Thu Dec 20 09:27:19 PST 2018,,,,,,[],5.016566666666667
2,0,NA,1,1,0,0,1,NA,NA,NA,332,223,332,False,10,212121,multi_slider,NA,949,6,striped,red,polka-dotted,circle,green,square,NA,English,1,Male,19,,Yes,1,Windows,864,1536,Chrome,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,39ZSFO5CA9SBRWB9XUQWH9S3FEHUJY,2,Submitted,Fri Dec 21 02:07:19 PST 2018,Thu Dec 20 09:13:38 PST 2018,Thu Dec 20 09:27:19 PST 2018,,,,,,[],5.016566666666667
2,0,NA,1,0,1,0,1,NA,NA,NA,231,122,122,False,11,121212,multi_slider,NA,1663,6,blue,polka-dotted,striped,circle,red,cloud,NA,English,1,Male,19,,Yes,1,Windows,864,1536,Chrome,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,39ZSFO5CA9SBRWB9XUQWH9S3FEHUJY,2,Submitted,Fri Dec 21 02:07:19 PST 2018,Thu Dec 20 09:13:38 PST 2018,Thu Dec 20 09:27:19 PST 2018,,,,,,[],5.016566666666667
2,NA,NA,NA,NA,0,0,0,NA,NA,NA,223,223,223,False,12,323232,multi_slider,NA,1960,3,striped,circle,green,NA,NA,NA,NA,English,1,Male,19,,Yes,1,Windows,864,1536,Chrome,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,39ZSFO5CA9SBRWB9XUQWH9S3FEHUJY,2,Submitted,Fri Dec 21 02:07:19 PST 2018,Thu Dec 20 09:13:38 PST 2018,Thu Dec 20 09:27:19 PST 2018,,,,,,[],5.016566666666667
2,1,NA,1,1,0.05,0,1,NA,NA,NA,213,311,113,True,13,322111,multi_slider,NA,1426,6,cloud,solid,green,circle,blue,square,NA,English,1,Male,19,,Yes,1,Windows,864,1536,Chrome,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,39ZSFO5CA9SBRWB9XUQWH9S3FEHUJY,2,Submitted,Fri Dec 21 02:07:19 PST 2018,Thu Dec 20 09:13:38 PST 2018,Thu Dec 20 09:27:19 PST 2018,,,,,,[],5.016566666666667
2,0,NA,0,1,1,0,1,NA,NA,NA,132,223,233,True,14,211212,multi_slider,NA,761,6,red,cloud,polka-dotted,circle,striped,green,NA,English,1,Male,19,,Yes,1,Windows,864,1536,Chrome,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,39ZSFO5CA9SBRWB9XUQWH9S3FEHUJY,2,Submitted,Fri Dec 21 02:07:19 PST 2018,Thu Dec 20 09:13:38 PST 2018,Thu Dec 20 09:27:19 PST 2018,,,,,,[],5.016566666666667
2,1,0,1,0,1,1,1,NA,NA,NA,312,122,232,True,15,321111,multi_slider,NA,2087,7,square,polka-dotted,cloud,striped,red,circle,solid,English,1,Male,19,,Yes,1,Windows,864,1536,Chrome,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,39ZSFO5CA9SBRWB9XUQWH9S3FEHUJY,2,Submitted,Fri Dec 21 02:07:19 PST 2018,Thu Dec 20 09:13:38 PST 2018,Thu Dec 20 09:27:19 PST 2018,,,,,,[],5.016566666666667
2,1,0,1,1,1,1,1,1,NA,NA,121,313,212,True,16,111112,multi_slider,circle,2116,8,cloud,red,striped,square,green,blue,solid,English,1,Male,19,,Yes,1,Windows,864,1536,Chrome,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,39ZSFO5CA9SBRWB9XUQWH9S3FEHUJY,2,Submitted,Fri Dec 21 02:07:19 PST 2018,Thu Dec 20 09:13:38 PST 2018,Thu Dec 20 09:27:19 PST 2018,,,,,,[],5.016566666666667
2,1,NA,0,1,1,1,0,NA,NA,NA,133,332,232,True,17,321112,multi_slider,NA,418,6,red,circle,green,polka-dotted,cloud,square,NA,English,1,Male,19,,Yes,1,Windows,864,1536,Chrome,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,39ZSFO5CA9SBRWB9XUQWH9S3FEHUJY,2,Submitted,Fri Dec 21 02:07:19 PST 2018,Thu Dec 20 09:13:38 PST 2018,Thu Dec 20 09:27:19 PST 2018,,,,,,[],5.016566666666667
3,1,NA,0,0,0.75,0,0,NA,NA,NA,321,111,131,True,3,123211,multi_slider,NA,1452,6,polka-dotted,cloud,square,striped,solid,blue,NA,English,1,Male,28,,Yes,3,Windows,1080,1920,Chrome,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,39LNWE0K4VSFWLR3FC5W58D32ZSUIM,3,Submitted,Fri Dec 21 02:20:06 PST 2018,Thu Dec 20 09:13:36 PST 2018,Thu Dec 20 09:40:06 PST 2018,,,,,,[],3.6265
3,NA,NA,0,0.75,1,0,0,NA,NA,NA,223,313,313,True,4,123212,multi_slider,NA,1866,5,circle,green,solid,striped,square,NA,NA,English,1,Male,28,,Yes,3,Windows,1080,1920,Chrome,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,39LNWE0K4VSFWLR3FC5W58D32ZSUIM,3,Submitted,Fri Dec 21 02:20:06 PST 2018,Thu Dec 20 09:13:36 PST 2018,Thu Dec 20 09:40:06 PST 2018,,,,,,[],3.6265
3,0,0.7,0,0,0.7,0,0,NA,NA,NA,233,313,131,True,5,112122,multi_slider,NA,861,7,solid,polka-dotted,square,cloud,blue,circle,green,English,1,Male,28,,Yes,3,Windows,1080,1920,Chrome,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,39LNWE0K4VSFWLR3FC5W58D32ZSUIM,3,Submitted,Fri Dec 21 02:20:06 PST 2018,Thu Dec 20 09:13:36 PST 2018,Thu Dec 20 09:40:06 PST 2018,,,,,,[],3.6265
3,NA,NA,NA,NA,1,1,1,NA,NA,NA,313,313,313,False,6,323232,multi_slider,NA,1979,3,solid,green,square,NA,NA,NA,NA,English,1,Male,28,,Yes,3,Windows,1080,1920,Chrome,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,39LNWE0K4VSFWLR3FC5W58D32ZSUIM,3,Submitted,Fri Dec 21 02:20:06 PST 2018,Thu Dec 20 09:13:36 PST 2018,Thu Dec 20 09:40:06 PST 2018,,,,,,[],3.6265
3,NA,NA,NA,NA,1,1,1,NA,NA,NA,222,222,222,False,7,323232,multi_slider,NA,1994,3,circle,striped,red,NA,NA,NA,NA,English,1,Male,28,,Yes,3,Windows,1080,1920,Chrome,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,39LNWE0K4VSFWLR3FC5W58D32ZSUIM,3,Submitted,Fri Dec 21 02:20:06 PST 2018,Thu Dec 20 09:13:36 PST 2018,Thu Dec 20 09:40:06 PST 2018,,,,,,[],3.6265
3,0,0.8,0,0,0.8,0,0,NA,NA,NA,313,231,133,True,8,211112,multi_slider,NA,1614,7,circle,green,square,cloud,blue,solid,polka-dotted,English,1,Male,28,,Yes,3,Windows,1080,1920,Chrome,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,39LNWE0K4VSFWLR3FC5W58D32ZSUIM,3,Submitted,Fri Dec 21 02:20:06 PST 2018,Thu Dec 20 09:13:36 PST 2018,Thu Dec 20 09:40:06 PST 2018,,,,,,[],3.6265
3,NA,NA,1,0,0.8,0.8,0,NA,NA,NA,213,112,212,True,9,322112,multi_slider,NA,1545,5,cloud,circle,red,solid,green,NA,NA,English,1,Male,28,,Yes,3,Windows,1080,1920,Chrome,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,39LNWE0K4VSFWLR3FC5W58D32ZSUIM,3,Submitted,Fri Dec 21 02:20:06 PST 2018,Thu Dec 20 09:13:36 PST 2018,Thu Dec 20 09:40:06 PST 2018,,,,,,[],3.6265
3,1,0,0,0,0,0,0,NA,NA,NA,311,333,322,True,10,113211,multi_slider,NA,1363,7,green,solid,striped,red,blue,square,polka-dotted,English,1,Male,28,,Yes,3,Windows,1080,1920,Chrome,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,39LNWE0K4VSFWLR3FC5W58D32ZSUIM,3,Submitted,Fri Dec 21 02:20:06 PST 2018,Thu Dec 20 09:13:36 PST 2018,Thu Dec 20 09:40:06 PST 2018,,,,,,[],3.6265
3,NA,NA,0,0,0.8,0.8,1,NA,NA,NA,121,132,131,True,11,122132,multi_slider,NA,385,5,cloud,polka-dotted,blue,red,striped,NA,NA,English,1,Male,28,,Yes,3,Windows,1080,1920,Chrome,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,39LNWE0K4VSFWLR3FC5W58D32ZSUIM,3,Submitted,Fri Dec 21 02:20:06 PST 2018,Thu Dec 20 09:13:36 PST 2018,Thu Dec 20 09:40:06 PST 2018,,,,,,[],3.6265
3,0,NA,0,1,1,1,0,NA,NA,NA,221,312,221,False,12,212121,multi_slider,NA,931,6,red,circle,striped,square,blue,solid,NA,English,1,Male,28,,Yes,3,Windows,1080,1920,Chrome,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,39LNWE0K4VSFWLR3FC5W58D32ZSUIM,3,Submitted,Fri Dec 21 02:20:06 PST 2018,Thu Dec 20 09:13:36 PST 2018,Thu Dec 20 09:40:06 PST 2018,,,,,,[],3.6265
3,0,0,0,0,0,0,0,1,NA,NA,112,331,213,True,13,112111,multi_slider,solid,814,8,green,blue,circle,red,square,polka-dotted,cloud,English,1,Male,28,,Yes,3,Windows,1080,1920,Chrome,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,39LNWE0K4VSFWLR3FC5W58D32ZSUIM,3,Submitted,Fri Dec 21 02:20:06 PST 2018,Thu Dec 20 09:13:36 PST 2018,Thu Dec 20 09:40:06 PST 2018,,,,,,[],3.6265
3,NA,NA,NA,NA,1,1,1,NA,NA,NA,213,213,213,False,14,323232,multi_slider,NA,1984,3,green,solid,circle,NA,NA,NA,NA,English,1,Male,28,,Yes,3,Windows,1080,1920,Chrome,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,39LNWE0K4VSFWLR3FC5W58D32ZSUIM,3,Submitted,Fri Dec 21 02:20:06 PST 2018,Thu Dec 20 09:13:36 PST 2018,Thu Dec 20 09:40:06 PST 2018,,,,,,[],3.6265
3,1,NA,0,0,0,1,1,NA,NA,NA,312,233,312,False,15,212121,multi_slider,NA,905,6,square,green,solid,polka-dotted,circle,red,NA,English,1,Male,28,,Yes,3,Windows,1080,1920,Chrome,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,39LNWE0K4VSFWLR3FC5W58D32ZSUIM,3,Submitted,Fri Dec 21 02:20:06 PST 2018,Thu Dec 20 09:13:36 PST 2018,Thu Dec 20 09:40:06 PST 2018,,,,,,[],3.6265
3,0,0,0,0,0,0,1,0,NA,NA,122,313,331,True,16,121111,multi_slider,green,2162,8,square,striped,solid,blue,cloud,polka-dotted,red,English,1,Male,28,,Yes,3,Windows,1080,1920,Chrome,30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:21 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:21 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=30ZKOOGW2W1HUMJEAYYXOPOZ9Q1A1E,39LNWE0K4VSFWLR3FC5W58D32ZSUIM,3,Submitted,Fri Dec 21 02:20:06 PST 2018,Thu Dec 20 09:13:36 PST 2018,Thu Dec 20 09:40:06 PST 2018,,,,,,[],3.6265
