"","X","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","target","obj2","obj3","utterance","itemCode","ambiguous","uttFeat","q1Feat","q2Feat","targetOC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode","logLik"
"593",623,41,2158,13,"english","clouds",0,"circles",1,"squares",0,"blue things",0,"red things",0,"green things",1,223,111,312,"striped",121111,"False",2,1,3,23,1,12,0,1,0,NA,NA,NA,0,0,1,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,1,0,0,0.66667,0.33333,0,0,1,121111,2.19722457733622
"594",624,41,2228,14,"english","clouds",0,"circles",0.5,"squares",1,"blue things",0,"red things",1,"green things",0,332,132,232,"polka-dotted",323211,"True",2,1,3,18,16,17,0,0.33333,0.66667,NA,NA,NA,0,1,0,0.01215,0.01215,0.97569,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0,1,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323211,2.58506819899345
"595",625,41,786,15,"english","solid things",1,"striped things",0,"polka-dotted things",0,"blue things",0,"red things",1,"green things",0,112,123,223,"cloud",211212,"True",1,2,3,10,22,23,NA,NA,NA,1,0,0,0,1,0,0.33333,0.33333,0.33333,0.65691,0.00976,0.33333,0.33333,0.65691,0.00976,0.66667,0,0.33333,0.66667,0,0.33333,0.33333,0.66667,0,211212,0.840413107956921
"596",626,41,61,16,"english","blue things",0,"red things",1,"green things",0,"clouds",1,"circles",0,"squares",0,122,232,333,"striped",122111,"False",2,3,1,13,17,27,1,0,0,NA,NA,NA,0,1,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,1,0,0,0.33333,0.66667,0,0.33333,0.66667,0,122111,2.19722457733622
"597",627,41,881,17,"english","clouds",1,"circles",0.5,"squares",0,"blue things",0,"red things",1,"green things",0,132,121,212,"polka-dotted",112122,"False",2,1,3,16,4,11,0.66667,0.33333,0,NA,NA,NA,0,1,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0,0,1,0,0.66667,0.33333,112122,2.19722457733622
"598",628,41,2008,18,"english","blue things",0.5,"red things",0,"green things",0,"solid things",0,"striped things",0,"polka-dotted things",1,131,132,111,"cloud",322122,"True",1,3,2,7,16,1,NA,NA,NA,0,0,1,1,0,0,0.33333,0.33333,0.33333,0.01881,0.33333,0.64786,0.64786,0.01881,0.33333,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.66667,0,0.33333,322122,0.868165065316316
"599",629,41,2208,19,"english","clouds",0,"circles",0.5,"squares",0,"blue things",1,"red things",0,"green things",0,211,212,213,"solid",323211,"True",2,1,3,2,11,20,0,1,0,NA,NA,NA,1,0,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.97569,0.01215,0.01215,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,1,0,0,323211,1.12321918494856
"600",630,41,2048,20,"english","solid things",0.7,"striped things",0,"polka-dotted things",0,"blue things",1,"red things",0,"green things",0,311,312,321,"square",322122,"True",1,2,3,3,12,6,NA,NA,NA,1,0,0,1,0,0,0.33333,0.33333,0.33333,0.64786,0.01881,0.33333,0.64786,0.01881,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.66667,0,0.33333,322122,0.868165065316316
"601",646,43,2152,6,"English","clouds",0.05,"circles",0.7,"squares",0,"solid things",0.65,"striped things",0,"polka-dotted things",0,211,333,123,"blue",121111,"False",3,1,2,2,27,22,0.06667,0.93333,0,1,0,0,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,1,0,1,0,0,0.66667,0.33333,0,121111,2.19722457733622
"602",647,43,1135,7,"English","solid things",0.75,"striped things",0,"polka-dotted things",0,"clouds",0,"circles",0,"squares",0.8,312,222,222,"red",321212,"True",3,2,1,12,14,14,0,0,1,1,0,0,NA,NA,NA,0.33333,0.01326,0.6534,0.6534,0.01326,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.66667,0,0.33333,0.33333,0.33333,0.33333,321212,0.851121541301891
"603",648,43,1210,8,"English","solid things",0,"striped things",0.8,"polka-dotted things",0,"clouds",0,"circles",0.85,"squares",0,222,123,131,"red",112112,"False",3,2,1,14,22,7,0,1,0,0,1,0,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.33333,0.33333,0.66667,0,0,1,0,112112,2.19722457733622
"604",649,43,2010,9,"English","blue things",0,"red things",0,"green things",1,"clouds",0,"circles",0,"squares",0.75,313,312,213,"solid",322122,"True",2,3,1,21,12,20,0,0,1,NA,NA,NA,0,0,1,0.33333,0.04688,0.61978,0.33333,0.33333,0.33333,0.33333,0.04688,0.61978,0.33333,0,0.66667,0.33333,0.33333,0.33333,0.33333,0,0.66667,322122,0.956775261143576
"605",650,43,184,10,"English","solid things",0.85,"striped things",0,"polka-dotted things",0,"blue things",0,"red things",0,"green things",0.95,113,123,123,"cloud",323212,"True",1,2,3,19,22,22,NA,NA,NA,1,0,0,0,0,1,0.33333,0.33333,0.33333,0.65086,0.01581,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.33333,323212,1.52807510355045
"606",651,43,308,11,"English","clouds",0,"circles",0,"squares",1,"solid things",0,"striped things",0,"polka-dotted things",1,332,232,131,"red",213211,"True",3,1,2,18,17,7,0,0,1,0,0,1,NA,NA,NA,0.33333,0.02159,0.64508,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0,1,0.33333,0.33333,0.33333,0,0.66667,0.33333,213211,1.53700001622592
"607",652,43,1136,12,"English","solid things",1,"striped things",0,"polka-dotted things",0,"blue things",0,"red things",1,"green things",0,112,123,123,"cloud",321212,"True",1,2,3,10,22,22,NA,NA,NA,1,0,0,0,1,0,0.33333,0.33333,0.33333,0.6534,0.01326,0.33333,0.33333,0.6534,0.01326,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.33333,0.66667,0,321212,0.851121541301891
"608",653,43,2072,13,"English","clouds",0,"circles",0,"squares",1,"solid things",0,"striped things",0.95,"polka-dotted things",0,322,112,232,"red",321111,"True",3,1,2,15,10,17,0,0,1,0,1,0,NA,NA,NA,0.03137,0.03137,0.93726,0.03137,0.93726,0.03137,0.33333,0.33333,0.33333,0,0,1,0,1,0,0.33333,0.33333,0.33333,321111,0.129591597175289
"609",654,43,1422,14,"English","solid things",0,"striped things",1,"polka-dotted things",0,"clouds",0.8,"circles",0,"squares",0,123,133,313,"green",322111,"True",3,2,1,22,25,21,1,0,0,0,1,0,NA,NA,NA,0.61699,0.33333,0.04967,0.0387,0.93017,0.03113,0.33333,0.33333,0.33333,0.66667,0.33333,0,0,1,0,0.33333,0.33333,0.33333,322111,0.555282248012162
"610",655,43,867,15,"English","clouds",0,"circles",0.8,"squares",0,"blue things",0,"red things",0,"green things",0.8,233,211,123,"polka-dotted",112122,"False",2,1,3,26,2,22,0,1,0,NA,NA,NA,0,0,1,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.33333,0,0,1,0,0.33333,0.66667,112122,2.19722457733622
"611",656,43,1855,16,"English","blue things",0,"red things",0,"green things",0.75,"clouds",0,"circles",0,"squares",1,313,332,332,"solid",123212,"False",2,3,1,21,18,18,0,0,1,NA,NA,NA,0,0,1,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0.33333,0,0.33333,0,0.66667,123212,2.19722457733622
"612",657,43,1233,17,"English","blue things",0,"red things",1,"green things",0,"clouds",0,"circles",0.8,"squares",0,222,231,311,"striped",112112,"False",2,3,1,14,8,3,0,1,0,NA,NA,NA,0,1,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0,1,0,0,0.66667,0.33333,112112,2.19722457733622
"613",658,43,1783,18,"English","clouds",0,"circles",0,"squares",0.8,"solid things",0.8,"striped things",0.15,"polka-dotted things",0,311,311,321,"blue",322132,"True",3,1,2,3,3,6,0,0,1,0.84211,0.15789,0,NA,NA,NA,0.33333,0.33333,0.33333,0.61204,0.05463,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.33333,323221,1.97107978166614
"614",659,43,2201,19,"English","solid things",0,"striped things",0.75,"polka-dotted things",0,"clouds",0.2,"circles",0.2,"squares",0.8,321,221,121,"blue",323211,"True",3,2,1,6,5,4,0.16667,0.16667,0.66667,0,1,0,NA,NA,NA,0.03137,0.03137,0.93726,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0,1,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323211,2.29577104205893
"615",660,43,2244,20,"English","clouds",0,"circles",0,"squares",0.85,"solid things",0.85,"striped things",0.15,"polka-dotted things",0.15,313,333,323,"green",323211,"True",3,1,2,21,27,24,0,0,1,0.73913,0.13043,0.13043,NA,NA,NA,0.33333,0.33333,0.33333,0.93726,0.03137,0.03137,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,1,0,0,0.33333,0.33333,0.33333,323211,2.04960518231911
"616",661,44,2227,6,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.05,"circles",0.9,"squares",0.05,231,131,331,"blue",323211,"True",3,2,1,8,7,9,0.05,0.9,0.05,0.33333,0.33333,0.33333,NA,NA,NA,0.00764,0.98471,0.00764,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,1,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323211,1.59986955235232
"617",662,44,204,7,"English","clouds",0,"circles",0.5,"squares",0.95,"blue things",0.5,"red things",0.5,"green things",0.5,331,331,111,"polka-dotted",212132,"False",2,1,3,9,9,1,0,0.34483,0.65517,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.33333,0.66667,0,0.33333,0.66667,0.33333,0.33333,0.33333,213221,2.19722457733622
"618",663,44,1371,8,"English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,212,332,122,"solid",113211,"False",2,3,1,11,18,13,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,1,0,1,0,0,0.33333,0.33333,0.33333,113211,2.19722457733622
"619",664,44,2026,9,"English","solid things",0.5,"striped things",0.95,"polka-dotted things",0.05,"blue things",0.5,"red things",0,"green things",0.95,123,122,133,"cloud",322122,"True",1,2,3,22,13,25,NA,NA,NA,0.33333,0.63333,0.03333,0.34483,0,0.65517,0.33333,0.33333,0.33333,0.33333,0.65474,0.01193,0.33333,0.01193,0.65474,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0,0.66667,322122,1.43837145292028
"620",665,44,921,10,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,332,332,121,"square",212121,"False",1,3,2,18,18,4,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.33333,0,0.66667,0,0.66667,0.33333,212121,2.19722457733622
"621",666,44,686,11,"English","blue things",0.95,"red things",0,"green things",0.5,"solid things",0,"striped things",0.5,"polka-dotted things",0.95,231,212,133,"circle",212211,"True",1,3,2,8,11,25,NA,NA,NA,0,0.34483,0.65517,0.65517,0,0.34483,0.33333,0.33333,0.33333,0.00642,0.33333,0.66024,0.63748,0.00616,0.35636,0,0.66667,0.33333,0,0.33333,0.66667,1,0,0,212211,1.30160502548518
"622",667,44,2217,12,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0,"red things",0,"green things",0.95,223,222,221,"striped",323211,"True",2,1,3,23,14,5,0.33333,0.33333,0.33333,NA,NA,NA,0,0,1,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.00764,0.00764,0.98471,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0,1,323211,1.11401684299684
"623",668,44,1333,13,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,311,332,112,"blue",122122,"False",3,1,2,3,18,10,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.66667,0.33333,0,0.66667,0,0.33333,122122,2.19722457733622
"624",669,44,1207,14,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,223,133,331,"circle",112112,"False",1,2,3,23,25,9,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,1,0,0.33333,0.66667,0,0,0.33333,0.66667,112112,2.19722457733622
"625",670,44,336,15,"English","clouds",0,"circles",0.95,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,221,121,331,"striped",213211,"True",2,1,3,5,4,9,0,0.65517,0.34483,NA,NA,NA,0.33333,0.33333,0.33333,0.00513,0.66153,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,1,0,0.33333,0.66667,0,0.33333,0.33333,0.33333,213211,1.74815941934001
"626",671,44,1633,16,"English","clouds",0.5,"circles",0,"squares",0.95,"blue things",0,"red things",0.95,"green things",0.5,312,211,223,"solid",211112,"True",2,1,3,12,2,23,0.34483,0,0.65517,NA,NA,NA,0,0.65517,0.34483,0.33333,0.00809,0.65857,0.33333,0.33333,0.33333,0.00428,0.68729,0.30843,0.33333,0,0.66667,0.66667,0,0.33333,0,1,0,211211,1.30378436458843
"627",672,44,252,17,"English","blue things",1,"red things",0,"green things",0.5,"clouds",0,"circles",1,"squares",0.5,221,122,231,"striped",212222,"True",2,3,1,5,13,8,0,0.66667,0.33333,NA,NA,NA,0.66667,0,0.33333,0.00848,0.65818,0.33333,0.33333,0.33333,0.33333,0.65818,0.00848,0.33333,0,0.66667,0.33333,0.33333,0.66667,0,0.66667,0,0.33333,212222,1.29010430479359
"628",673,44,2064,18,"English","solid things",0,"striped things",0.05,"polka-dotted things",0.95,"clouds",0,"circles",1,"squares",0,231,321,111,"blue",321111,"True",3,2,1,8,6,1,0,1,0,0,0.05,0.95,NA,NA,NA,0.00764,0.98471,0.00764,0.00764,0.00764,0.98471,0.33333,0.33333,0.33333,0,1,0,0,0,1,0.33333,0.33333,0.33333,321111,0.2737354633352
"629",674,44,332,19,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0,"circles",0.95,"squares",0.5,233,133,332,"green",213211,"True",3,2,1,26,25,18,0,0.65517,0.34483,0.33333,0.33333,0.33333,NA,NA,NA,0.00513,0.66153,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,1,0,0.33333,0.33333,0.33333,0.33333,0,0.66667,213211,1.74815941934001
"630",675,44,1436,20,"English","blue things",0.95,"red things",0,"green things",0,"solid things",0,"striped things",0.5,"polka-dotted things",0.95,231,233,212,"circle",322111,"True",1,3,2,8,26,11,NA,NA,NA,0,0.34483,0.65517,1,0,0,0.33333,0.33333,0.33333,0.01275,0.33333,0.65392,0.98272,0.00965,0.00763,0.33333,0.33333,0.33333,0,0.33333,0.66667,1,0,0,322111,0.674559922808004
"631",676,45,150,6,"english","clouds",0,"circles",0.05,"squares",0.9,"blue things",0.85,"red things",0.25,"green things",0.15,311,211,133,"solid",212111,"True",2,1,3,3,2,25,0,0.05263,0.94737,NA,NA,NA,0.68,0.2,0.12,0.33333,0.11395,0.55271,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0,1,0.66667,0.33333,0,0.66667,0.33333,0,212111,1.77463607576129
"632",677,45,1805,7,"english","clouds",0.1,"circles",0.85,"squares",0.1,"blue things",0.9,"red things",0.15,"green things",0.1,211,231,133,"solid",122121,"False",2,1,3,2,8,25,0.09524,0.80952,0.09524,NA,NA,NA,0.78261,0.13043,0.08696,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.33333,0.66667,0.33333,0,0.66667,0.33333,0,122121,2.19722457733622
"633",678,45,1423,8,"english","clouds",0.85,"circles",0.55,"squares",0.25,"solid things",0.95,"striped things",0.15,"polka-dotted things",1,133,233,313,"green",322111,"True",3,1,2,25,26,21,0.51515,0.33333,0.15152,0.45238,0.07143,0.47619,NA,NA,NA,0.69367,0.14301,0.16332,0.18719,0.33333,0.47948,0.33333,0.33333,0.33333,1,0,0,0,0.33333,0.66667,0.33333,0.33333,0.33333,322111,2.29777480598207
"634",679,45,117,9,"english","solid things",0.75,"striped things",0.15,"polka-dotted things",1,"blue things",0.05,"red things",1,"green things",0,332,312,221,"square",212111,"True",1,2,3,18,12,5,NA,NA,NA,0.39474,0.07895,0.52632,0.04762,0.95238,0,0.33333,0.33333,0.33333,0.11395,0.33333,0.55271,0.33333,0.33333,0.33333,0.33333,0,0.66667,0,0,1,0,0.66667,0.33333,212111,2.35476074799327
"635",680,45,1955,10,"english","blue things",0.15,"red things",1,"green things",0.2,"solid things",0.85,"striped things",0.95,"polka-dotted things",0.1,322,322,322,"square",323232,"False",1,3,2,15,15,15,NA,NA,NA,0.44737,0.5,0.05263,0.11111,0.74074,0.14815,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323232,2.19722457733622
"636",681,45,1747,11,"english","blue things",0.05,"red things",0.85,"green things",0.2,"solid things",0.8,"striped things",0.1,"polka-dotted things",0.8,132,131,211,"cloud",212112,"True",1,3,2,16,7,2,NA,NA,NA,0.47059,0.05882,0.47059,0.04545,0.77273,0.18182,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.13764,0.52903,0.33333,0.66667,0,0.33333,0,0.33333,0.66667,0,0.66667,0.33333,212112,1.88050701695959
"637",682,45,2067,12,"english","solid things",0.9,"striped things",0.1,"polka-dotted things",0.15,"clouds",0.15,"circles",0,"squares",0.95,312,132,222,"red",321111,"True",3,2,1,12,16,14,0.13636,0,0.86364,0.78261,0.08696,0.13043,NA,NA,NA,0.14598,0.14598,0.70804,0.70804,0.14598,0.14598,0.33333,0.33333,0.33333,0,0,1,1,0,0,0.33333,0.33333,0.33333,321111,1.24909503144321
"638",683,45,519,13,"english","blue things",0,"red things",0.05,"green things",0.9,"clouds",0.1,"circles",0.85,"squares",0.15,213,223,133,"solid",112132,"False",2,3,1,20,23,25,0.09091,0.77273,0.13636,NA,NA,NA,0,0.05263,0.94737,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.33333,1,0,0,0.33333,0.33333,0.33333,113221,2.19722457733622
"639",684,45,2242,14,"english","blue things",0.95,"red things",0.05,"green things",0.05,"solid things",0.75,"striped things",0.9,"polka-dotted things",0.2,121,111,131,"cloud",323211,"True",1,3,2,4,1,7,NA,NA,NA,0.40541,0.48649,0.10811,0.90476,0.04762,0.04762,0.33333,0.33333,0.33333,0.14598,0.70804,0.14598,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,1,0,0.33333,0.33333,0.33333,323211,2.25472490627428
"640",685,45,1551,15,"english","clouds",0.25,"circles",0.9,"squares",0.1,"blue things",0.95,"red things",0.1,"green things",0.15,221,221,123,"striped",322121,"True",2,1,3,5,5,22,0.2,0.72,0.08,NA,NA,NA,0.79167,0.08333,0.125,0.21007,0.45659,0.33333,0.33333,0.33333,0.33333,0.45659,0.33333,0.21007,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.66667,0.33333,0,322121,1.8716240220355
"641",686,45,1080,16,"english","blue things",0.85,"red things",0.05,"green things",0.05,"solid things",0.8,"striped things",0.05,"polka-dotted things",0.05,211,331,131,"circle",113212,"False",1,3,2,2,9,7,NA,NA,NA,0.88889,0.05556,0.05556,0.89474,0.05263,0.05263,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,1,0,0.66667,0.33333,0,0.33333,0.33333,0.33333,113212,2.19722457733622
"642",687,45,189,17,"english","solid things",0.9,"striped things",0.05,"polka-dotted things",0.95,"clouds",0.95,"circles",0.4,"squares",0,131,121,121,"blue",323212,"True",3,2,1,7,4,4,0.7037,0.2963,0,0.47368,0.02632,0.5,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.09678,0.56989,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.33333,0.33333,0.33333,323212,1.9616194641007
"643",688,45,877,18,"english","blue things",0.05,"red things",0.05,"green things",0.95,"clouds",0.05,"circles",0.85,"squares",0.15,213,231,323,"solid",112122,"False",2,3,1,20,8,24,0.04762,0.80952,0.14286,NA,NA,NA,0.04762,0.04762,0.90476,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,1,0,0,0,0.33333,0.66667,112122,2.19722457733622
"644",689,45,756,19,"english","solid things",0.05,"striped things",0.95,"polka-dotted things",0.2,"clouds",0.1,"circles",0.8,"squares",0.25,222,332,333,"red",211212,"True",3,2,1,14,18,27,0.08696,0.69565,0.21739,0.04167,0.79167,0.16667,NA,NA,NA,0.33333,0.54258,0.12408,0.33333,0.54258,0.12408,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.66667,0,0.33333,0.66667,0,211212,1.85212690004713
"645",690,45,1139,20,"english","blue things",0.1,"red things",0.8,"green things",0.15,"solid things",0.9,"striped things",0.1,"polka-dotted things",0.1,312,321,321,"square",321212,"True",1,3,2,12,6,6,NA,NA,NA,0.81818,0.09091,0.09091,0.09524,0.7619,0.14286,0.33333,0.33333,0.33333,0.57811,0.08856,0.33333,0.08856,0.57811,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0,0.66667,0.33333,321212,1.57393673224738
"646",691,46,1800,6,"english","solid things",0.35,"striped things",0.35,"polka-dotted things",0.75,"blue things",0.35,"red things",0.75,"green things",0.45,232,232,212,"circle",322132,"True",1,2,3,17,17,11,NA,NA,NA,0.24138,0.24138,0.51724,0.22581,0.48387,0.29032,0.33333,0.33333,0.33333,0.28608,0.33333,0.38059,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.33333,0.33333,0.33333,323221,2.16555116501193
"647",692,46,1057,7,"english","solid things",0.35,"striped things",0.65,"polka-dotted things",0.45,"blue things",0.7,"red things",0.3,"green things",0.5,221,311,111,"circle",113212,"False",1,2,3,5,3,1,NA,NA,NA,0.24138,0.44828,0.31034,0.46667,0.2,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,1,0,0,0.66667,0.33333,0.33333,0.33333,0.33333,113212,2.19722457733622
"648",693,46,245,8,"english","blue things",0.65,"red things",0.35,"green things",0.35,"clouds",0.7,"circles",0.65,"squares",0.4,131,131,321,"polka-dotted",212132,"False",2,3,1,7,7,6,0.4,0.37143,0.22857,NA,NA,NA,0.48148,0.25926,0.25926,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0.33333,0,0.33333,0,0.66667,0.33333,0.33333,0.33333,213221,2.19722457733622
"649",694,46,767,9,"english","solid things",0.4,"striped things",0.45,"polka-dotted things",0.4,"clouds",0.4,"circles",0.55,"squares",0.5,211,331,332,"blue",211212,"True",3,2,1,2,9,18,0.27586,0.37931,0.34483,0.32,0.36,0.32,NA,NA,NA,0.33333,0.42806,0.2386,0.42806,0.33333,0.2386,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.66667,0.33333,0,0.66667,0,0.33333,211212,2.24458700448173
"650",695,46,477,10,"english","solid things",0.55,"striped things",0.4,"polka-dotted things",0.65,"clouds",0.35,"circles",0.7,"squares",0.7,333,123,211,"green",211111,"True",3,2,1,27,22,2,0.2,0.4,0.4,0.34375,0.25,0.40625,NA,NA,NA,0.23222,0.33333,0.43444,0.33333,0.23222,0.43444,0.33333,0.33333,0.33333,0,0,1,0,0,1,0,0.33333,0.66667,211111,2.14628034129511
"651",696,46,2308,11,"english","clouds",0.65,"circles",0.45,"squares",0.35,"blue things",0.35,"red things",0.4,"green things",0.65,113,123,123,"solid",123232,"False",2,1,3,19,22,22,0.44828,0.31034,0.24138,NA,NA,NA,0.25,0.28571,0.46429,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.33333,123232,2.19722457733622
"652",697,46,198,12,"english","clouds",0.6,"circles",0.4,"squares",0.4,"solid things",0.4,"striped things",0.65,"polka-dotted things",0.45,123,223,223,"green",323212,"True",3,1,2,22,23,23,0.42857,0.28571,0.28571,0.26667,0.43333,0.3,NA,NA,NA,0.4458,0.22086,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323212,2.19022392681816
"653",698,46,270,13,"english","clouds",0.6,"circles",0.4,"squares",0.35,"blue things",0.4,"red things",0.3,"green things",0.7,123,222,113,"striped",212222,"True",2,1,3,22,14,19,0.44444,0.2963,0.25926,NA,NA,NA,0.28571,0.21429,0.5,0.39966,0.26701,0.33333,0.33333,0.33333,0.33333,0.33333,0.26701,0.39966,0.66667,0,0.33333,0,0.66667,0.33333,0.33333,0,0.66667,212222,2.13911790894772
"654",699,46,2241,14,"english","solid things",0.4,"striped things",0.35,"polka-dotted things",0.7,"blue things",0.7,"red things",0.3,"green things",0.35,131,132,133,"cloud",323211,"True",1,2,3,7,16,25,NA,NA,NA,0.27586,0.24138,0.48276,0.51852,0.22222,0.25926,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.48331,0.25834,0.25834,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,1,0,0,323211,2.12729103870257
"655",700,46,1433,15,"english","solid things",0.3,"striped things",0.3,"polka-dotted things",0.65,"blue things",0.15,"red things",0.7,"green things",0.3,132,133,111,"cloud",322111,"True",1,2,3,16,25,1,NA,NA,NA,0.24,0.24,0.52,0.13043,0.6087,0.26087,0.33333,0.33333,0.33333,0.28223,0.33333,0.38444,0.26851,0.47669,0.2548,0.33333,0.33333,0.33333,0,0.33333,0.66667,0,1,0,322111,2.04354180841537
"656",701,46,2243,16,"english","clouds",0.75,"circles",0.4,"squares",0.45,"solid things",0.6,"striped things",0.25,"polka-dotted things",0.3,111,121,131,"blue",323211,"True",3,1,2,1,4,7,0.46875,0.25,0.28125,0.52174,0.21739,0.26087,NA,NA,NA,0.33333,0.33333,0.33333,0.48331,0.25834,0.25834,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,1,0,0,0.33333,0.33333,0.33333,323211,2.12527375574314
