"","X","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","target","obj2","obj3","utterance","itemCode","ambiguous","uttFeat","q1Feat","q2Feat","targetOC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode","logLik"
"307",307,20,1515,12,"English","solid things",0.5,"striped things",0.05,"polka-dotted things",0.7,"blue things",0.5,"red things",0.5,"green things",0.5,231,221,223,"circle",322112,"True",1,2,3,8,5,23,NA,NA,NA,0.4,0.04,0.56,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.09421,0.57246,0.49707,0.33333,0.1696,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.66667,0.33333,0,322112,2.03696390223479
"308",308,20,1520,13,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.7,"clouds",0.65,"circles",0.25,"squares",0.5,131,111,211,"blue",322112,"True",3,2,1,7,1,2,0.46429,0.17857,0.35714,0.29412,0.29412,0.41176,NA,NA,NA,0.49707,0.1696,0.33333,0.09421,0.33333,0.57246,0.33333,0.33333,0.33333,0.66667,0,0.33333,0,0.33333,0.66667,0.33333,0.33333,0.33333,322112,2.2813422901917
"309",309,20,2323,14,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,223,222,222,"green",123232,"False",3,2,1,23,14,14,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,123232,2.19722457733622
"310",310,20,1561,15,"English","blue things",0.5,"red things",0.35,"green things",0.6,"solid things",0.5,"striped things",0.4,"polka-dotted things",0.65,133,133,122,"cloud",322121,"True",1,3,2,25,25,13,NA,NA,NA,0.32258,0.25806,0.41935,0.34483,0.24138,0.41379,0.33333,0.33333,0.33333,0.33333,0.22251,0.44415,0.33333,0.22251,0.44415,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.33333,0,0.66667,322121,2.15994176589284
"311",311,20,937,16,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,321,321,112,"blue",212121,"False",3,2,1,6,6,10,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,212121,2.19722457733622
"312",312,20,329,17,"English","solid things",0.7,"striped things",0.5,"polka-dotted things",0.3,"blue things",0.5,"red things",0.5,"green things",0.5,212,232,122,"circle",213211,"True",1,2,3,11,17,13,NA,NA,NA,0.46667,0.33333,0.2,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.53944,0.33333,0.12722,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0.33333,0,0.33333,0.33333,0.33333,213211,2.16521257337752
"313",313,20,1537,18,"English","blue things",0.5,"red things",0.3,"green things",0.65,"solid things",0.5,"striped things",0.65,"polka-dotted things",0.3,323,322,332,"square",322112,"True",1,3,2,24,15,18,NA,NA,NA,0.34483,0.44828,0.2069,0.34483,0.2069,0.44828,0.33333,0.33333,0.33333,0.33333,0.49707,0.1696,0.33333,0.09421,0.57246,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0,0.66667,322112,2.1769179628358
"314",314,20,716,19,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.65,"red things",0.5,"green things",0.3,221,223,331,"circle",212122,"True",1,2,3,5,23,9,NA,NA,NA,0.33333,0.33333,0.33333,0.44828,0.34483,0.2069,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.50086,0.33333,0.1658,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0.33333,0,212122,2.15917526794899
"315",315,20,1876,20,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,332,233,233,"red",123212,"False",3,2,1,18,26,26,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,123212,2.19722457733622
"316",316,21,1006,6,"english","blue things",0.8,"red things",0.15,"green things",0.5,"solid things",0.2,"striped things",0.85,"polka-dotted things",0.5,121,112,222,"cloud",212212,"True",1,3,2,4,10,14,NA,NA,NA,0.12903,0.54839,0.32258,0.55172,0.10345,0.34483,0.33333,0.33333,0.33333,0.18044,0.48623,0.33333,0.46265,0.20402,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.33333,0.66667,0,0.33333,212212,1.9392988654427
"317",317,21,2283,7,"english","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.6,"squares",0.5,133,133,123,"polka-dotted",213232,"False",2,3,1,25,25,22,0.3125,0.375,0.3125,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,213232,2.19722457733622
"318",318,21,680,8,"english","solid things",0.5,"striped things",0.25,"polka-dotted things",0.7,"blue things",0.5,"red things",0.3,"green things",0.7,133,122,213,"cloud",212211,"True",1,2,3,25,13,20,NA,NA,NA,0.34483,0.17241,0.48276,0.33333,0.2,0.46667,0.33333,0.33333,0.33333,0.33966,0.16932,0.49102,0.33333,0.18388,0.48278,0.33333,0.33333,0.33333,0.35714,0,0.64286,0.33333,0,0.66667,212211,2.066636690116
"319",319,21,704,9,"english","clouds",0.3,"circles",0.75,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,211,111,223,"solid",212122,"True",2,1,3,2,1,23,0.19355,0.48387,0.32258,NA,NA,NA,0.33333,0.33333,0.33333,0.18883,0.47783,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,212122,2.13296277009873
"320",320,21,1627,10,"english","solid things",0.25,"striped things",0.5,"polka-dotted things",0.7,"blue things",0.3,"red things",0.65,"green things",0.5,332,311,221,"square",211112,"True",1,2,3,18,3,5,NA,NA,NA,0.17241,0.34483,0.48276,0.2069,0.44828,0.34483,0.33333,0.33333,0.33333,0.1428,0.32562,0.53157,0.18128,0.48538,0.33333,0.33333,0.33333,0.33333,0,0.30769,0.69231,0,0.66667,0.33333,211211,2.0836994812061
"321",321,21,1936,11,"english","blue things",0.4,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.4,"squares",0.5,222,311,331,"striped",111212,"False",2,3,1,14,3,9,0.35714,0.28571,0.35714,NA,NA,NA,0.28571,0.35714,0.35714,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,111212,2.19722457733622
"322",322,21,862,12,"english","solid things",0.5,"striped things",0.5,"polka-dotted things",0.4,"clouds",0.5,"circles",0.45,"squares",0.55,323,331,222,"green",112122,"False",3,2,1,24,9,14,0.33333,0.3,0.36667,0.35714,0.35714,0.28571,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,112122,2.19722457733622
"323",323,21,434,13,"english","solid things",0.5,"striped things",0.3,"polka-dotted things",0.75,"blue things",0.75,"red things",0.3,"green things",0.25,131,122,123,"cloud",321112,"True",1,2,3,7,13,22,NA,NA,NA,0.32258,0.19355,0.48387,0.57692,0.23077,0.19231,0.33333,0.33333,0.33333,0.33333,0.13933,0.52734,0.65427,0.17286,0.17286,0.33333,0.33333,0.33333,0.33333,0,0.66667,1,0,0,321211,2.03284990312884
"324",324,21,1438,14,"english","blue things",0.5,"red things",0.3,"green things",0.75,"solid things",0.25,"striped things",0.75,"polka-dotted things",0.35,323,313,332,"square",322111,"True",1,3,2,24,21,18,NA,NA,NA,0.18519,0.55556,0.25926,0.32258,0.19355,0.48387,0.33333,0.33333,0.33333,0.18694,0.60637,0.20669,0.33333,0.22839,0.43828,0.33333,0.33333,0.33333,0,1,0,0.33333,0,0.66667,322111,2.03655532898522
"325",325,21,1503,15,"english","clouds",0.65,"circles",0.5,"squares",0.25,"solid things",0.1,"striped things",0.8,"polka-dotted things",0.5,121,111,311,"blue",322112,"True",3,1,2,4,1,3,0.46429,0.35714,0.17857,0.07143,0.57143,0.35714,NA,NA,NA,0.436,0.33333,0.23067,0.15635,0.51031,0.33333,0.33333,0.33333,0.33333,0.66667,0.33333,0,0,0.66667,0.33333,0.33333,0.33333,0.33333,322112,1.94902020855689
"326",326,21,329,16,"english","solid things",0.75,"striped things",0.5,"polka-dotted things",0.25,"blue things",0.5,"red things",0.5,"green things",0.5,212,232,122,"circle",213211,"True",1,2,3,11,17,13,NA,NA,NA,0.5,0.33333,0.16667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.50941,0.33333,0.15726,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0.33333,0,0.33333,0.33333,0.33333,213211,2.11038012001451
"327",327,21,411,17,"english","blue things",0.15,"red things",0.9,"green things",0.5,"clouds",0.3,"circles",0.75,"squares",0.3,212,311,111,"solid",321112,"True",2,3,1,11,3,1,0.22222,0.55556,0.22222,NA,NA,NA,0.09677,0.58065,0.32258,0.17286,0.65427,0.17286,0.33333,0.33333,0.33333,0.13933,0.52734,0.33333,0,1,0,0.33333,0.33333,0.33333,0,0.66667,0.33333,321211,1.93248273557209
"328",328,21,1230,18,"english","clouds",0.4,"circles",0.6,"squares",0.5,"blue things",0.5,"red things",0.4,"green things",0.6,233,123,112,"polka-dotted",112112,"False",2,1,3,26,22,10,0.26667,0.4,0.33333,NA,NA,NA,0.33333,0.26667,0.4,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,112112,2.19722457733622
"329",329,21,1286,19,"english","solid things",0.6,"striped things",0.4,"polka-dotted things",0.4,"clouds",0.5,"circles",0.6,"squares",0.45,211,122,333,"blue",111111,"False",3,2,1,2,13,27,0.32258,0.3871,0.29032,0.42857,0.28571,0.28571,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,111111,2.19722457733622
"330",330,21,478,20,"english","blue things",0.2,"red things",0.7,"green things",0.45,"solid things",0.7,"striped things",0.35,"polka-dotted things",0.4,312,321,133,"square",211111,"True",1,3,2,12,6,25,NA,NA,NA,0.48276,0.24138,0.27586,0.14815,0.51852,0.33333,0.33333,0.33333,0.33333,0.51142,0.15525,0.33333,0.15525,0.51142,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0,0.66667,0.33333,211111,2.06627777771248
"331",331,22,2038,6,"English","solid things",0.7,"striped things",0.5,"polka-dotted things",0.05,"blue things",0.75,"red things",0.35,"green things",0,111,112,121,"cloud",322122,"True",1,2,3,1,10,4,NA,NA,NA,0.56,0.4,0.04,0.68182,0.31818,0,0.33333,0.33333,0.33333,0.60815,0.05852,0.33333,0.60815,0.05852,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.66667,0,0.33333,322122,2.70007562312158
"332",332,22,1636,7,"English","blue things",0.05,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0,"polka-dotted things",0.05,312,333,131,"square",211112,"True",1,3,2,12,27,7,NA,NA,NA,0.90909,0,0.09091,0.04762,0.47619,0.47619,0.33333,0.33333,0.33333,0.62152,0.33333,0.04514,0.31194,0.662,0.02605,0.33333,0.33333,0.33333,0.66667,0.33333,0,0.30769,0.69231,0,211211,2.70288084070129
"333",333,22,2262,8,"English","blue things",0.95,"red things",0,"green things",0,"solid things",0.05,"striped things",0,"polka-dotted things",0.95,331,331,231,"square",213232,"False",1,3,2,9,9,8,NA,NA,NA,0.05,0,0.95,1,0,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,213232,2.19722457733622
"334",334,22,1942,9,"English","blue things",0,"red things",0,"green things",0.95,"clouds",0,"circles",0.95,"squares",0.05,223,132,112,"striped",111212,"False",2,3,1,23,16,10,0,0.95,0.05,NA,NA,NA,0,0,1,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,111212,2.19722457733622
"335",335,22,2088,10,"English","solid things",0,"striped things",0.95,"polka-dotted things",0.05,"blue things",0.05,"red things",1,"green things",0.05,122,111,133,"cloud",321111,"True",1,2,3,13,1,25,NA,NA,NA,0,0.95,0.05,0.04545,0.90909,0.04545,0.33333,0.33333,0.33333,0.06014,0.87971,0.06014,0.06014,0.87971,0.06014,0.33333,0.33333,0.33333,0,1,0,0,1,0,321111,0.63435814362119
"336",336,22,112,11,"English","clouds",1,"circles",0.05,"squares",0.05,"solid things",0.95,"striped things",0,"polka-dotted things",0,113,313,221,"green",212111,"True",3,1,2,19,21,5,0.90909,0.04545,0.04545,1,0,0,NA,NA,NA,0.6207,0.33333,0.04596,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0.33333,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,212111,1.72209316696775
"337",337,22,1118,12,"English","clouds",0.05,"circles",1,"squares",0.05,"blue things",0.95,"red things",0.05,"green things",0,211,113,113,"solid",321212,"True",2,1,3,2,19,19,0.04545,0.90909,0.04545,NA,NA,NA,0.95,0.05,0,0.03085,0.63582,0.33333,0.33333,0.33333,0.33333,0.63582,0.33333,0.03085,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.66667,0.33333,0,321212,1.10486844261382
"338",338,22,1120,13,"English","solid things",1,"striped things",0.05,"polka-dotted things",0.05,"blue things",1,"red things",0.05,"green things",0,211,223,223,"circle",321212,"True",1,2,3,2,23,23,NA,NA,NA,0.90909,0.04545,0.04545,0.95238,0.04762,0,0.33333,0.33333,0.33333,0.63582,0.03085,0.33333,0.63582,0.33333,0.03085,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.66667,0.33333,0,321212,1.10333090620849
"339",339,22,1131,14,"English","blue things",0.05,"red things",0.95,"green things",0.05,"solid things",0,"striped things",0.95,"polka-dotted things",0.05,222,211,211,"circle",321212,"True",1,3,2,14,2,2,NA,NA,NA,0,0.95,0.05,0.04762,0.90476,0.04762,0.33333,0.33333,0.33333,0.03085,0.63582,0.33333,0.03085,0.63582,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.33333,0,0.66667,0.33333,321212,1.11281540362548
"340",340,22,2128,15,"English","solid things",0,"striped things",0,"polka-dotted things",0,"blue things",0,"red things",0.05,"green things",0.05,321,132,212,"square",111112,"False",1,2,3,6,16,11,NA,NA,NA,0.33333,0.33333,0.33333,0,0.5,0.5,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,111211,2.19722457733622
"341",341,22,1584,16,"English","clouds",0,"circles",0.7,"squares",0,"blue things",0,"red things",0.95,"green things",0,212,212,313,"solid",322121,"True",2,1,3,11,11,21,0,1,0,NA,NA,NA,0,1,0,0.33333,0.54608,0.12058,0.33333,0.33333,0.33333,0.33333,0.54608,0.12058,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.66667,0,322121,1.20996194539495
"342",342,22,1128,17,"English","clouds",0.05,"circles",0.05,"squares",0.95,"solid things",0,"striped things",0,"polka-dotted things",0.95,332,122,122,"red",321212,"True",3,1,2,18,13,13,0.04762,0.04762,0.90476,0,0,1,NA,NA,NA,0.03085,0.33333,0.63582,0.33333,0.03085,0.63582,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.33333,0,0.66667,0.33333,0.33333,0.33333,321212,1.0805271391135
"343",343,22,1351,18,"English","clouds",0.05,"circles",0.05,"squares",0.95,"solid things",0.05,"striped things",0.95,"polka-dotted things",0,323,331,312,"green",113211,"False",3,1,2,24,9,12,0.04762,0.04762,0.90476,0.05,0.95,0,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,113211,2.19722457733622
"344",344,22,183,19,"English","solid things",0.95,"striped things",0,"polka-dotted things",0.05,"blue things",0.05,"red things",0,"green things",0.05,211,231,231,"circle",323212,"True",1,2,3,2,8,8,NA,NA,NA,0.95,0,0.05,0.5,0,0.5,0.33333,0.33333,0.33333,0.63632,0.33333,0.03034,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0.33333,0,0.33333,0.33333,0.33333,323212,1.70281725101177
"345",345,22,236,20,"English","clouds",0,"circles",0.95,"squares",0,"blue things",0.05,"red things",0.05,"green things",0,212,212,122,"solid",212132,"False",2,1,3,11,11,13,0,1,0,NA,NA,NA,0.5,0.5,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,213221,2.19722457733622
"346",346,23,446,6,"English","clouds",0,"circles",0.85,"squares",0,"blue things",0.8,"red things",0,"green things",0.5,231,132,332,"polka-dotted",321112,"True",2,1,3,8,16,18,0,1,0,NA,NA,NA,0.61538,0,0.38462,0.10637,0.78726,0.10637,0.33333,0.33333,0.33333,0.58731,0.07935,0.33333,0,1,0,0.33333,0.33333,0.33333,0.66667,0,0.33333,321211,0.989246939080672
"347",347,23,468,7,"English","blue things",0.8,"red things",0.45,"green things",0,"clouds",0.8,"circles",0.15,"squares",0.5,111,213,322,"solid",211111,"True",2,3,1,1,20,15,0.55172,0.10345,0.34483,NA,NA,NA,0.64,0.36,0,0.58817,0.0785,0.33333,0.33333,0.33333,0.33333,0.58817,0.33333,0.0785,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.66667,0.33333,0,211111,1.67007180188928
"348",348,23,664,8,"English","blue things",0.75,"red things",0.5,"green things",0.2,"solid things",0.85,"striped things",0.15,"polka-dotted things",0.5,211,223,112,"circle",212211,"True",1,3,2,2,23,10,NA,NA,NA,0.56667,0.1,0.33333,0.51724,0.34483,0.13793,0.33333,0.33333,0.33333,0.57346,0.09321,0.33333,0.56691,0.34711,0.08598,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.64286,0.35714,0,212211,1.91546655288302
"349",349,23,2212,9,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.2,"striped things",0.85,"polka-dotted things",0.2,223,213,233,"circle",323211,"True",1,3,2,23,20,26,NA,NA,NA,0.16,0.68,0.16,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.10011,0.79978,0.10011,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,1,0,0.33333,0.33333,0.33333,323211,1.98701017517488
"350",350,23,1765,10,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.1,"red things",0.9,"green things",0.5,132,132,131,"polka-dotted",322132,"True",2,1,3,16,16,7,0.33333,0.33333,0.33333,NA,NA,NA,0.06667,0.6,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.15723,0.50944,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.33333,323221,1.99282006786733
"351",351,23,311,11,"English","blue things",0.85,"red things",0.5,"green things",0.1,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,221,223,322,"circle",213211,"True",1,3,2,5,23,15,NA,NA,NA,0.33333,0.33333,0.33333,0.58621,0.34483,0.06897,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.58888,0.33333,0.07778,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0.33333,0,213211,1.96398266174521
"352",352,23,551,12,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.15,"circles",0.5,"squares",0.85,311,111,112,"blue",213212,"True",3,2,1,3,1,10,0.1,0.33333,0.56667,0.33333,0.33333,0.33333,NA,NA,NA,0.09785,0.33333,0.56882,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,213212,2.0169601541635
"353",353,23,848,13,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,123,222,331,"cloud",112111,"False",1,3,2,22,14,9,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,112111,2.19722457733622
"354",354,23,2167,14,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,332,121,211,"red",121111,"False",3,2,1,18,4,2,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,121111,2.19722457733622
"355",355,23,1169,15,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.8,"squares",0.2,232,332,233,"red",212232,"True",3,2,1,17,18,26,0.33333,0.53333,0.13333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.56689,0.09978,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,213222,2.07483863997256
"356",356,23,854,16,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,131,332,221,"cloud",112122,"False",1,3,2,7,18,5,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,112122,2.19722457733622
"357",357,23,813,17,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,213,222,331,"green",112111,"False",3,2,1,20,14,9,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,112111,2.19722457733622
"358",358,23,2280,18,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,222,222,212,"striped",213232,"False",2,1,3,14,14,11,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,213232,2.19722457733622
"359",359,23,171,19,"English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0,"squares",0.95,322,222,222,"striped",323212,"True",2,3,1,15,14,14,0.34483,0,0.65517,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.06648,0.60019,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323212,1.81191401673949
"360",360,23,1535,20,"English","clouds",0.8,"circles",0.5,"squares",0.15,"blue things",0.85,"red things",0.5,"green things",0.05,111,113,313,"solid",322112,"True",2,1,3,1,19,21,0.55172,0.34483,0.10345,NA,NA,NA,0.60714,0.35714,0.03571,0.52322,0.33333,0.14344,0.33333,0.33333,0.33333,0.59301,0.33333,0.07366,0.66667,0.33333,0,0.33333,0.33333,0.33333,0.66667,0.33333,0,322112,1.73986453714226
"361",361,24,661,6,"English","solid things",0.8,"striped things",0.2,"polka-dotted things",0.5,"clouds",0.5,"circles",0.3,"squares",0.7,312,222,333,"red",212211,"True",3,2,1,12,14,27,0.33333,0.2,0.46667,0.53333,0.13333,0.33333,NA,NA,NA,0.33333,0.23916,0.4275,0.4398,0.22398,0.33621,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.64286,0,0.35714,0.33333,0.33333,0.33333,212211,2.04981747711971
"362",362,24,1761,7,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.6,"striped things",0.4,"polka-dotted things",0.5,313,313,323,"green",322132,"True",3,1,2,21,21,24,0.33333,0.33333,0.33333,0.4,0.26667,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.39459,0.27207,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.33333,323221,2.18389182962808
"363",363,24,330,8,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.25,"red things",0.8,"green things",0.5,312,311,333,"solid",213211,"True",2,1,3,12,3,27,0.33333,0.33333,0.33333,NA,NA,NA,0.16129,0.51613,0.32258,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.20918,0.45749,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.33333,213211,2.10896908861883
"364",364,24,1641,9,"English","blue things",0.5,"red things",0.75,"green things",0.25,"clouds",0.5,"circles",0.7,"squares",0.35,212,313,133,"solid",211112,"True",2,3,1,11,21,25,0.32258,0.45161,0.22581,NA,NA,NA,0.33333,0.5,0.16667,0.32948,0.47345,0.19707,0.33333,0.33333,0.33333,0.33333,0.43833,0.22833,0.30769,0.69231,0,0.33333,0.33333,0.33333,0.33333,0.66667,0,211211,2.08732055177411
"365",365,24,844,10,"English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,113,323,232,"solid",112111,"False",2,3,1,19,24,17,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,112111,2.19722457733622
"366",366,24,1784,11,"English","blue things",0.3,"red things",0.5,"green things",0.6,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,123,123,121,"cloud",322132,"True",1,3,2,22,22,4,NA,NA,NA,0.33333,0.33333,0.33333,0.21429,0.35714,0.42857,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.27207,0.33333,0.39459,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.33333,0.66667,323221,2.16843419820922
